Entity,Year,Country code,Total Taxes
Canada,2013,CAN,30.65382799
Cape Verde,2006,CPV,20.82767977
Cape Verde,2007,CPV,20.97765097
Cape Verde,2008,CPV,21.32082139
Cape Verde,2009,CPV,18.45456619
Cape Verde,2010,CPV,18.47870736
Cape Verde,2011,CPV,19.7560166
Cape Verde,2012,CPV,17.82181202
Central African Republic,1980,CAF,12.41092637
Central African Republic,1981,CAF,12.28813559
Central African Republic,1982,CAF,12.41935484
Central African Republic,1983,CAF,12.28628231
Central African Republic,1984,CAF,12.61196704
Central African Republic,1985,CAF,11.88729366
Central African Republic,1986,CAF,11.21150766
Central African Republic,1987,CAF,10.6594543
Central African Republic,1988,CAF,10.85190503
Central African Republic,1989,CAF,9.923984028
Central African Republic,1990,CAF,10.49108514
Central African Republic,1991,CAF,8.475263479
Central African Republic,1992,CAF,8.529427898
Central African Republic,1993,CAF,7.498288127
Central African Republic,1994,CAF,7.023655058
Central African Republic,1995,CAF,9.122568086
Central African Republic,1996,CAF,6.599177209
Central African Republic,1997,CAF,7.762639004
Central African Republic,1998,CAF,8.595998332
Central African Republic,1999,CAF,8.680935854
Central African Republic,2000,CAF,8.500152812
Central African Republic,2001,CAF,7.874698048
Central African Republic,2002,CAF,9.14692282
Central African Republic,2003,CAF,6.975543744
Central African Republic,2004,CAF,7.274315491
Central African Republic,2005,CAF,7.173082512
Central African Republic,2006,CAF,7.895636188
Central African Republic,2007,CAF,7.313292862
Central African Republic,2008,CAF,8.509387443
Central African Republic,2009,CAF,8.470012728
Central African Republic,2010,CAF,9.247448222
Central African Republic,2011,CAF,8.553698252
Central African Republic,2012,CAF,9.653500528
Chad,1983,TCD,1.834969148
Chad,1984,TCD,3.404977142
Chad,1985,TCD,3.899073223
Chad,1986,TCD,3.63752591
Chad,1987,TCD,4.329512415
Chad,1988,TCD,4.979880854
Chad,1989,TCD,5.557842904
Chad,1990,TCD,6.089218149
Chad,1991,TCD,5.044260965
Chad,1992,TCD,5.112394552
Chad,1993,TCD,4.844851194
Chad,1994,TCD,4.141373263
Chad,1995,TCD,4.86069279
Chad,1996,TCD,5.695844076
Chad,1997,TCD,6.008036852
Chad,1998,TCD,5.983448939
Chad,1999,TCD,6.359241006
Chad,2000,TCD,6.120236207
Chad,2001,TCD,5.543018336
Chad,2002,TCD,6.435975124
Chad,2003,TCD,6.301435327
Chad,2004,TCD,4.62240274
Chad,2005,TCD,3.961892809
Chad,2006,TCD,9.613650301
Chad,2007,TCD,14.84692953
Chad,2008,TCD,14.08863913
Chad,2009,TCD,9.909895477
Chad,2010,TCD,14.79581398
Chad,2011,TCD,18.39203093
Chad,2012,TCD,16.01125064
Chile,1980,CHL,24.86330987
Chile,1981,CHL,24.5540565
Chile,1982,CHL,23.30371818
Chile,1983,CHL,21.47429572
Chile,1984,CHL,21.47441589
Chile,1985,CHL,20.68123612
Chile,1986,CHL,20.33956401
Chile,1987,CHL,18.95542303
Chile,1988,CHL,16.05437436
Chile,1989,CHL,15.71874469
Chile,1990,CHL,15.00652724
Chile,1991,CHL,16.70166215
Chile,1992,CHL,17.22824069
Chile,1993,CHL,17.7692149
Chile,1994,CHL,17.02384864
Chile,1995,CHL,16.33743746
Chile,1996,CHL,17.50486439
Chile,1997,CHL,17.21104331
Chile,1998,CHL,17.18284289
Chile,1999,CHL,16.54378457
Chile,2000,CHL,17.09709439
Chile,2001,CHL,17.44308919
Chile,2002,CHL,17.36747307
Chile,2003,CHL,16.81158734
Chile,2004,CHL,16.42660062
Chile,2005,CHL,17.58954381
Chile,2006,CHL,17.39390911
Chile,2007,CHL,19.14644821
Chile,2008,CHL,18.93284335
Chile,2009,CHL,15.27982743
Chile,2010,CHL,17.2001369
Chile,2011,CHL,18.74479077
Chile,2012,CHL,18.91460623
Chile,2013,CHL,18.12695129
China,1985,CHN,23.82069592
China,1986,CHN,21.47476619
China,1987,CHN,18.89295889
China,1988,CHN,16.80891603
China,1989,CHN,17.4279228
China,1990,CHN,16.21889827
China,1991,CHN,14.69168283
China,1992,CHN,12.5411751
China,1993,CHN,12.11486243
China,1994,CHN,10.43463023
China,1995,CHN,9.633499903
China,1996,CHN,9.33746474
China,1997,CHN,10.04916818
China,1998,CHN,11.0040725
China,1999,CHN,11.18792867
China,2000,CHN,12.72924283
China,2001,CHN,14.02392046
China,2002,CHN,14.63366856
China,2003,CHN,14.65449217
China,2004,CHN,14.99783171
China,2005,CHN,15.35560661
China,2006,CHN,15.62552618
China,2007,CHN,17.11182929
China,2008,CHN,17.15960713
China,2009,CHN,17.06543844
China,2010,CHN,18.1745286
China,2011,CHN,18.98357071
China,2012,CHN,20.97283109
Colombia,1980,COL,11.18197634
Colombia,1981,COL,10.25527988
Colombia,1982,COL,9.845697806
Colombia,1983,COL,10.17685253
Colombia,1984,COL,9.762065
Colombia,1985,COL,10.70846525
Colombia,1986,COL,11.00584092
Colombia,1987,COL,10.70441728
Colombia,1988,COL,10.48081869
Colombia,1989,COL,10.69594008
Colombia,1990,COL,10.69498845
Colombia,1991,COL,11.61970012
Colombia,1992,COL,12.00408703
Colombia,1993,COL,13.02131391
Colombia,1994,COL,12.76200232
Colombia,1995,COL,13.47864043
Colombia,1996,COL,14.09021111
Colombia,1997,COL,14.84516176
Colombia,1998,COL,14.84987913
Colombia,1999,COL,14.22211015
Colombia,2000,COL,14.50959713
Colombia,2001,COL,16.02973996
Colombia,2002,COL,15.92292284
Colombia,2003,COL,16.36189943
Colombia,2004,COL,16.33095379
Colombia,2006,COL,19.22385634
Colombia,2007,COL,19.381913
Colombia,2008,COL,19.28421307
Colombia,2009,COL,18.4037555
Colombia,2010,COL,18.66315303
Colombia,2011,COL,19.0954208
Colombia,2012,COL,20.03091171
Colombia,2013,COL,20.16468296
Comoros,1980,COM,8.844487914
Comoros,1981,COM,9.809095142
Comoros,1982,COM,11.1138152
Comoros,1983,COM,12.5925036
Comoros,1984,COM,12.44782609
Comoros,1985,COM,11.05609284
Comoros,1986,COM,12.24631242
Comoros,1987,COM,9.692555264
Comoros,1988,COM,11.57841932
Comoros,1989,COM,10.23076802
Comoros,1990,COM,12.01780415
Comoros,1991,COM,10.91770788
Comoros,1992,COM,13.06877856
Comoros,1993,COM,12.71706507
Comoros,1994,COM,12.66693385
Comoros,1995,COM,11.40510528
Comoros,1996,COM,10.81961281
Comoros,1997,COM,12.89155069
Comoros,1998,COM,9.734216132
Comoros,1999,COM,10.22455294
Comoros,2000,COM,9.019487807
Comoros,2001,COM,9.1848118
Comoros,2002,COM,10.56415803
Comoros,2003,COM,13.87331462
Comoros,2004,COM,13.51500042
Comoros,2005,COM,11.62351743
Comoros,2006,COM,10.91617441
Comoros,2007,COM,9.979297057
Comoros,2008,COM,10.20854044
Comoros,2009,COM,10.82345865
Comoros,2010,COM,11.12168007
Comoros,2011,COM,10.88692319
Comoros,2012,COM,11.7661237
Comoros,2013,COM,12.12449611
Congo,1980,COG,9.565073169
Congo,1982,COG,37.81027418
Congo,1983,COG,35.14403627
Congo,1984,COG,39.98793927
Congo,1985,COG,38.53698941
Congo,1986,COG,27.28887507
Congo,1991,COG,16.30024717
Congo,1992,COG,14.27099433
Congo,1993,COG,11.13011446
Congo,1994,COG,7.940062706
Congo,1995,COG,12.30827495
Congo,1996,COG,10.94868046
Congo,1997,COG,6.46160655
Congo,1998,COG,10.53821407
Congo,1999,COG,7.306975781
Congo,2000,COG,5.86695747
Congo,2001,COG,9.080701069
Congo,2002,COG,8.123901373
Congo,2003,COG,8.711487351
Congo,2004,COG,8.143985667
Congo,2005,COG,6.571775625
Congo,2006,COG,6.456241033
Congo,2007,COG,6.959461139
Congo,2008,COG,6.101085956
Congo,2009,COG,8.234104646
Congo,2010,COG,7.785987912
Congo,2011,COG,8.068320599
Congo,2012,COG,8.883577847
Costa Rica,1980,CRI,16.76126072
Costa Rica,1981,CRI,16.88177504
Costa Rica,1982,CRI,16.82973355
Costa Rica,1983,CRI,20.97977806
Costa Rica,1984,CRI,20.3052536
Costa Rica,1985,CRI,19.10358173
Costa Rica,1986,CRI,19.10933932
Costa Rica,1987,CRI,22.19059167
Costa Rica,1988,CRI,22.56787088
Costa Rica,1989,CRI,21.95278859
Costa Rica,1990,CRI,21.07097228
Costa Rica,1991,CRI,16.13949781
Costa Rica,1992,CRI,17.33335646
Costa Rica,1993,CRI,17.94424579
Costa Rica,1994,CRI,17.78923564
Costa Rica,1995,CRI,17.80832977
Costa Rica,1996,CRI,18.50218294
Costa Rica,1997,CRI,18.75611587
Costa Rica,1998,CRI,18.50802071
Costa Rica,1999,CRI,18.12311647
Costa Rica,2000,CRI,19.0809701
Costa Rica,2001,CRI,20.41467009
Costa Rica,2002,CRI,20.6824354
Costa Rica,2003,CRI,20.70708517
Costa Rica,2004,CRI,20.49721559
Costa Rica,2005,CRI,20.99936262
Costa Rica,2006,CRI,21.24340111
Costa Rica,2007,CRI,22.57488382
Costa Rica,2008,CRI,23.49836537
Costa Rica,2009,CRI,22.05763495
Costa Rica,2010,CRI,21.84493846
Costa Rica,2011,CRI,22.33230591
Costa Rica,2012,CRI,22.35582259
Cote d'Ivoire,1984,CIV,20.43459109
Cote d'Ivoire,1985,CIV,20.65365339
Cote d'Ivoire,1986,CIV,21.36503603
Cote d'Ivoire,1987,CIV,22.69972876
Cote d'Ivoire,1988,CIV,19.97490333
Cote d'Ivoire,1989,CIV,19.01127623
Cote d'Ivoire,1990,CIV,18.76641028
Cote d'Ivoire,1991,CIV,17.66973586
Cote d'Ivoire,1992,CIV,17.70444735
Cote d'Ivoire,1993,CIV,14.69642208
Cote d'Ivoire,1994,CIV,15.18763425
Cote d'Ivoire,1995,CIV,16.81073933
Cote d'Ivoire,1996,CIV,17.45288113
Cote d'Ivoire,1997,CIV,16.99148437
Cote d'Ivoire,1998,CIV,15.74356575
Cote d'Ivoire,1999,CIV,15.49997737
Cote d'Ivoire,2000,CIV,15.46734257
Cote d'Ivoire,2001,CIV,15.63273196
Cote d'Ivoire,2002,CIV,15.94764376
Cote d'Ivoire,2003,CIV,14.60286414
Cote d'Ivoire,2004,CIV,15.48117538
Cote d'Ivoire,2005,CIV,15.17905492
Cote d'Ivoire,2006,CIV,16.37209642
Cote d'Ivoire,2007,CIV,16.45943654
Cote d'Ivoire,2008,CIV,16.40296312
Cote d'Ivoire,2009,CIV,16.98887774
Cote d'Ivoire,2010,CIV,16.94779273
Croatia,1994,HRV,36.3850825
Croatia,1995,HRV,37.3095158
Croatia,1996,HRV,37.29072312
Croatia,1997,HRV,42.88939546
Croatia,1998,HRV,46.34761713
Croatia,1999,HRV,43.92546783
Croatia,2000,HRV,35.62480179
Croatia,2001,HRV,34.53103912
Croatia,2002,HRV,34.33845041
Croatia,2003,HRV,33.39871419
Croatia,2004,HRV,34.2300686
Croatia,2005,HRV,33.97633526
Croatia,2006,HRV,34.18218498
Croatia,2007,HRV,34.36800968
Croatia,2008,HRV,34.63188979
Croatia,2009,HRV,34.23127512
Cuba,1990,CUB,29.08357268
Cuba,1991,CUB,29.29267644
Cuba,1992,CUB,31.92698767
Cuba,1993,CUB,29.90616713
Cuba,1994,CUB,33.48888644
Cuba,1995,CUB,33.44986736
Cuba,1996,CUB,31.85395706
Cuba,1997,CUB,33.8048269
Cuba,1998,CUB,35.94880443
Cuba,1999,CUB,37.14044977
Cuba,2000,CUB,37.1860809
Cuba,2001,CUB,35.97478798
Cuba,2002,CUB,36.60867391
Cuba,2003,CUB,36.63913764
Cuba,2004,CUB,35.5549855
Cuba,2005,CUB,41.10289324
Cuba,2006,CUB,45.5438824
Cuba,2007,CUB,44.57344698
Cuba,2008,CUB,41.66236338
Cuba,2009,CUB,41.06567463
Cuba,2010,CUB,37.62128036
Cuba,2011,CUB,38.84887131
Cyprus,1980,CYP,17.0081536
Cyprus,1981,CYP,18.16666667
Cyprus,1982,CYP,18.43887209
Cyprus,1983,CYP,19.65954078
Cyprus,1984,CYP,20.52415134
Cyprus,1985,CYP,21.02752665
Cyprus,1986,CYP,21.20835157
Cyprus,1987,CYP,20.72034136
Cyprus,1988,CYP,21.82493475
Cyprus,1989,CYP,22.62831309
Cyprus,1990,CYP,22.33478108
Cyprus,1991,CYP,21.39155793
Cyprus,1992,CYP,22.40871443
Cyprus,1993,CYP,24.12978633
Cyprus,1994,CYP,25.40920507
Czech Republic,1996,CZE,33.41184115
Czech Republic,1997,CZE,33.69920801
Czech Republic,1998,CZE,32.48148269
Czech Republic,1999,CZE,33.35368525
Czech Republic,2000,CZE,32.52071739
Czech Republic,2001,CZE,32.61316891
Czech Republic,2002,CZE,33.47839926
Czech Republic,2003,CZE,34.37003167
Czech Republic,2004,CZE,34.73790925
Czech Republic,2005,CZE,34.52460661
Czech Republic,2006,CZE,34.0712111
Czech Republic,2007,CZE,34.28536186
Czech Republic,2008,CZE,33.52654877
Czech Republic,2009,CZE,32.35355632
Czech Republic,2010,CZE,32.54868693
Czech Republic,2011,CZE,33.35251101
Czech Republic,2012,CZE,33.78254084
Czech Republic,2013,CZE,34.09711389
Democratic Republic of Congo,1980,COD,8.301277913
Democratic Republic of Congo,1981,COD,7.552732536
Democratic Republic of Congo,1982,COD,7.115186516
Democratic Republic of Congo,1983,COD,7.138425399
Democratic Republic of Congo,1984,COD,8.398307426
Democratic Republic of Congo,1985,COD,10.1875618
Democratic Republic of Congo,1986,COD,8.798144898
Democratic Republic of Congo,1987,COD,8.814401858
Democratic Republic of Congo,1988,COD,9.395891747
Democratic Republic of Congo,1989,COD,10.86150626
Democratic Republic of Congo,1990,COD,8.932426271
Democratic Republic of Congo,1991,COD,4.384843524
Democratic Republic of Congo,1992,COD,2.734136229
Democratic Republic of Congo,1993,COD,0.91746
Democratic Republic of Congo,1994,COD,0.60019544
Democratic Republic of Congo,1995,COD,1.112059158
Democratic Republic of Congo,1996,COD,1.073208723
Democratic Republic of Congo,1997,COD,0.937771095
Democratic Republic of Congo,1998,COD,1.205094046
Democratic Republic of Congo,1999,COD,0.779917134
Democratic Republic of Congo,2000,COD,0.954459866
Democratic Republic of Congo,2001,COD,3.40082278
Democratic Republic of Congo,2002,COD,4.140407349
Democratic Republic of Congo,2003,COD,4.376267846
Democratic Republic of Congo,2004,COD,5.079869408
Democratic Republic of Congo,2005,COD,4.965282616
Democratic Republic of Congo,2006,COD,6.5555846
Democratic Republic of Congo,2007,COD,7.018333489
